61.1451 149.278 1712.66
-10.2362 -159.077 1697.06
-85.698 -145.511 1708.48
65.2256 -172.642 1685.63
-20.3309 -243.893 1509.12
105.338 -394.615 1632.57
-131.966 -396.387 1643.21
-5.58837 -578.384 1545.27
-14.4647 -279.736 1812.41
-77.981 -389.737 1936.74
40.5945 -411.053 1918.79
162.27 -635.08 2024.42
186.704 -729.616 1971.43
90.8102 -944.473 1900.75
226.793 -1057.09 2056.76
-296.369 148.714 959.827
-351.042 149.53 933.21
-488.687 152.465 974.817
-213.397 146.595 891.603
-488.37 -75.2438 912.312
-323.282 -7.34468 750.231
-464.858 -302.104 851.158
-167.675 -7.05189 927.839
-350.679 32.3131 942.679
-428.964 -83.2268 975.922
-271.667 -86.5806 928.374
-338.145 -430.107 1018.93
-402.924 -422.5 909.577
-370.844 -737.407 1177.3
-351.753 -759.37 976.541
-297.034 151.531 958.624
-354.951 104.767 929.001
-466.184 99.2421 929.377
-243.717 110.292 928.625
-458.3 -63.0561 880.832
-261.868 -111.993 939.843
-526.312 297.28 959.078
-172.129 -310.145 889.364
-349.69 -0.109982 944.315
-408.002 -108.145 959.844
-280.855 -101.829 959.414
-405.997 -373.268 968.318
-362.648 -337.953 887.094
-420.154 -876.059 1148.86
-303.201 -560.038 1054.25
-291.89 149.762 962.754
-357.122 120.199 933.265
-470.112 116.53 928.56
-244.132 123.868 937.97
-419.907 -50.917 1004.16
-246.594 -30.7313 935.091
-503.829 221.437 937.944
-213.806 -151.227 927.977
-353.801 6.29703 942.332
-419.096 -109.833 948.541
-281.862 -105.377 954.255
-411.518 -380.203 956.64
-335.583 -333.021 910.34
-427.28 -844.714 1136.48
-300.927 -572.174 1053.28
-286.578 147.413 963.973
-361.034 126.996 933.876
-476.037 124.361 915.303
-246.032 129.63 952.449
-420.062 -53.7071 994.825
-242.429 -20.0131 953.404
-410.266 117.589 934.252
-215.237 -150.672 938.644
-359.326 9.84965 939.917
-437.74 -109.132 933.018
-277.497 -105.461 958.898
-419.724 -380.242 957.761
-326.229 -335.617 902.905
-418.58 -815.423 1133.84
-302.218 -571.811 1032.13
-282.221 145.696 963.425
-363.445 129.123 933.966
-480.355 125.079 910.767
-246.534 133.168 957.165
-422.718 -55.6898 989.108
-242.172 -17.7146 955.074
-508.377 43.7656 921.594
-219.139 -151.197 928.91
-360.835 10.9874 941.411
-439.849 -109.972 932.659
-276.603 -104.325 965.053
-423.684 -383.284 954.432
-319.921 -336.641 908.675
-415.085 -790.796 1121.2
-303.102 -568.619 1028.27
-308.208 191.943 952.546
-361.704 126.491 934.504
-476.989 109.882 956.003
-246.418 143.1 913.005
-428.193 -64.9366 1029.02
-236.577 -10.4358 904.076
-434.825 -267.249 858.958
-222.693 -151.48 895.737
-338.185 8.19534 969.232
-360.392 -116.688 1012.49
-268.941 -103.513 995.432
-430.58 -387.305 922.358
-376.931 -5.89943 1497.91
-417.389 -771.218 1085.53
-294.839 -558.377 1059.88
195.419 809.555 1566.59
220.916 608.095 1563.65
77.5181 589.791 1574.29
364.313 626.398 1553.01
-47.5306 295.288 1559.34
543.77 382.814 1522.26
-191.523 113.777 1378.02
676.378 196.129 1336.25
245.333 415.16 1560.84
172.654 209.833 1565.23
366.848 234.62 1550.82
170.462 -190.909 1461.37
355.685 -139.414 1727.22
121.103 -522.887 1489.54
444.069 -537.692 1575.32
230.55 812.15 1565.12
231.953 610.5 1562.76
88.5471 609.358 1575.03
375.36 611.642 1550.49
-33.7685 277.147 1554.73
544.696 396.598 1517.96
-150.824 63.8063 1384.59
683.943 232.51 1318.56
233.297 417.384 1560.5
127.189 223.412 1567.42
342.094 225.123 1549.04
132.267 -181.953 1484.74
347.654 -159.418 1693.74
113.464 -543.081 1469.56
443.706 -545.698 1582.29
244.296 814.12 1564.62
236.167 612.135 1561.82
92.5606 617.734 1574.74
379.774 606.535 1548.9
-14.55 323.792 1566.89
556.181 394.493 1500.69
-95.9107 81.5115 1429.55
702.984 264.928 1285.11
228.383 418.697 1559.14
120.042 229.181 1565.5
321.155 221.339 1547.41
164.794 -205.456 1444.46
368.195 -165.362 1676.72
91.1192 -540.615 1541.46
465.513 -544.844 1578.36
241.932 814.15 1564.42
233.42 611.735 1560.17
89.3318 617.564 1571.1
377.509 605.906 1549.23
-0.259309 367.813 1575.4
568.985 404.787 1485.59
-49.25 104.175 1471.11
719.227 324.195 1253.35
225.269 417.887 1556.09
121.532 227.905 1559.28
312.703 220.172 1544.77
165.211 -188.996 1431.63
388.59 -171.2 1641.86
106.945 -552.479 1491.68
475.207 -554.188 1579.06
237.965 816.028 1563.39
232.856 613.291 1558.96
88.4359 616.724 1568.41
377.276 609.858 1549.51
7.19065 360.952 1576.06
575.284 417.202 1479
-18.6257 85.9985 1489.94
726.898 370.354 1237.38
227.963 419.134 1554.72
131.713 227.148 1556.45
314.429 222.805 1544.5
165.38 -179.757 1423.17
393.884 -170.697 1639.43
115.16 -557.18 1468.54
481.709 -553.22 1585.74
220.911 816.38 1561.62
223.059 613.584 1557.22
78.4748 611.902 1564.12
367.644 615.265 1550.33
12.3597 355.867 1576.67
580.706 427.038 1475.16
0.836767 76.2233 1495.79
729.685 410.511 1226.91
225.117 419.37 1553.02
134.111 224.075 1553.25
320.24 226.239 1544.37
156.948 -185.277 1462.61
383.028 -164.765 1660.69
116.149 -536.883 1464.72
477.322 -541.556 1589
213.469 814.987 1559.69
220.114 612.204 1555.38
75.5017 607.332 1561.65
364.726 617.076 1549.1
14.4552 346.4 1574.36
579.811 438.607 1481.29
6.7702 64.2813 1496.62
726.186 448.147 1230.04
226.477 418.003 1551.25
139.061 220.643 1551.19
326.62 226.962 1543.05
199.002 -190.954 1381.56
377.975 -168.023 1654.26
111.266 -522.277 1483.86
474.676 -545.378 1589.95
187.696 811.577 1556.24
204.53 609.54 1552.6
60.5052 597.409 1559.83
348.556 621.671 1545.36
14.7737 340.647 1571.67
582.905 446.911 1481.4
11.6916 57.305 1495.4
724.486 476.137 1227.84
220.652 416.053 1549.11
143.529 214.712 1550.3
330.019 230.42 1540.93
177.186 -183.443 1399.53
362.688 -160.758 1670.32
111.452 -544.864 1463.76
467.837 -533.928 1596.85
180.813 810.38 1556.43
200.702 608.48 1552.21
56.7837 594.145 1559.77
344.621 622.816 1544.65
10.9576 326.048 1567.92
576.615 455.156 1490.21
5.82116 43.1185 1488.83
717.615 488.763 1235.55
219.75 415.125 1548.17
145.212 212.448 1549.04
332.382 231.092 1539.21
162.884 -191.629 1442.33
316.449 -267.761 1714.01
112.713 -527.666 1464.56
506.539 -507.88 1546.14
171.475 808.677 1555.51
192.76 606.825 1551.26
48.9034 591.486 1559.34
336.616 622.165 1543.19
5.47953 290.025 1555.45
573.333 458.64 1492.81
-15.6209 8.23972 1460.53
709.792 490.047 1234.79
213.144 413.516 1547.19
139.72 210.204 1548.39
327.337 230.21 1537.86
160.993 -192.082 1442.57
311.915 -217.511 1685.51
99.5818 -513.93 1488.26
469.766 -523.59 1581.01
166.883 807.467 1555.36
188.399 605.598 1550.67
44.545 590.069 1559.1
332.254 621.126 1542.24
-3.76103 268.013 1545.73
567.583 461.089 1498.71
-34.7718 -11.553 1437.87
699.384 481.086 1237.1
209.005 412.272 1546.18
135.672 208.805 1547.2
323.551 229.086 1536.19
191.437 -169.363 1396.14
316.81 -181.493 1700.25
83.9894 -500.74 1517.77
455.118 -546.98 1585.02
167.635 806.243 1554.39
189.507 604.375 1550.24
45.5891 588.636 1557.31
333.425 620.113 1543.17
-12.383 255.008 1537.87
562.378 461.227 1503.32
-52.0704 -21.7861 1420.48
687.521 465.729 1237.96
210.453 411.049 1546.27
137.347 207.439 1546.91
325.451 228.009 1537.68
195.725 -224.113 1401.82
342.48 -177.788 1668.56
35.6954 -479.536 1602.69
460.852 -567.505 1581.33
166.75 805.786 1555.05
189.178 603.97 1550.68
45.3057 587.823 1558.01
333.05 620.118 1543.35
-17.6921 249.504 1532.43
559.454 455.85 1501.91
-64.2067 -25.8052 1409.53
675.252 441.737 1233.05
210.657 410.696 1546.5
138.085 206.866 1547.11
326.185 227.977 1537.53
176.815 -320.266 1418.22
374.85 -175.004 1639.88
3.74661 -462.157 1692.18
459.216 -574.248 1575.77
175.947 805.762 1553.56
195.949 603.689 1549.72
51.8519 589.304 1556.1
340.046 618.073 1543.35
-25.348 249.253 1528.21
550.656 447.836 1505.24
