51.0014 576.666 1183.19
47.9173 354.447 1255.59
-84.2895 355.121 1262.02
180.124 353.773 1249.16
-145.567 167.682 1384.15
281.717 120.646 1347.82
-206.827 -80.8265 1197.22
311.308 -230.053 1238.81
47.877 164.152 1274.72
-46.4352 -25.6625 1298.44
142.109 -26.6242 1289.27
-67.7208 -416.638 1337.37
139.789 -419.737 1272.32
-59.1573 -788.976 1404.01
116.42 -780.226 1384.8
53.1836 575.967 1182.58
49.6086 354.25 1254.74
-84.4525 354.498 1260.89
183.67 354.002 1248.59
-135.681 173.497 1386.46
280.855 123.806 1348.82
-208.457 -75.7676 1197.12
315.014 -214.593 1246.34
50.1379 165.73 1273.89
-41.2726 -22.6194 1297.26
142.607 -22.9602 1288.82
-65.2232 -413.95 1339.01
132.729 -416.326 1263.87
-72.4022 -788.488 1397.31
115.698 -776.687 1380.39
55.971 574.657 1184.75
76.3708 368.63 1315.38
-41.1572 374.163 1354.09
193.899 363.096 1276.67
-147.322 156.864 1353.68
289.271 133.454 1376.67
-214.849 -89.2065 1173.1
322.607 -210.655 1268.73
63.5082 172.418 1304.38
-37.2475 -19.6549 1322.33
138.539 -27.9314 1264.42
-59.6382 -431.338 1367.68
140.996 -421.853 1281.06
-82.7 -824.868 1419.8
108.746 -792.222 1355.32
57.1556 575.319 1185.96
76.7064 366.808 1316.82
-42.4131 372.264 1356.08
195.826 361.352 1277.56
-152.617 152.691 1349.94
290.434 131.689 1378.01
-230.285 -62.6179 1167.69
324.913 -210.646 1268.41
63.908 171.371 1305.15
-37.0929 -20.0264 1322.55
139.312 -28.1058 1264.4
-56.6364 -412.064 1367.91
148.428 -421.752 1297.46
-86.047 -788.446 1410.63
107.904 -795.596 1351.79
58.016 575.453 1187.85
76.7225 368.61 1318.88
-44.0631 372.991 1360.27
197.508 364.229 1277.49
-148.349 155.731 1345
292.25 131.921 1379.94
-215.784 -84.8891 1173.59
328.664 -210.843 1265.77
65.2235 173.694 1305.95
-33.0698 -18.0736 1322.77
140.519 -24.3696 1263.28
-53.9845 -409.748 1370.58
155.904 -417.646 1298.36
-90.4719 -786.331 1405.34
110.552 -791.781 1346.52
59.5774 575.474 1188.09
58.0684 353.83 1264.08
-72.7055 356.095 1275.71
188.842 351.565 1252.45
-144.483 148.768 1350.41
284.983 121.146 1356.75
-203.849 -78.426 1200.08
322.547 -219.127 1247.11
56.0794 165.752 1278.35
-37.0347 -20.7479 1300.72
145.215 -23.905 1284.52
-56.171 -412.016 1352.45
147.66 -418.723 1300.19
-98.088 -788.621 1380.12
113.675 -791.516 1365.19
63.7032 574.886 1185.6
56.9798 351.096 1247.66
-72.3819 354.953 1271.73
186.341 347.239 1223.59
-143.546 153.227 1349.45
287.128 124.292 1363.74
-205.984 -84.7166 1191
321.937 -232.88 1249.28
55.5264 164.086 1269.82
-36.3224 -20.2297 1308.79
144.468 -25.62 1275.15
-53.4138 -411.41 1361.88
132.683 -420.575 1273.02
-104.198 -787.477 1380.53
112.324 -790.796 1355.94
65.1564 575.891 1186.19
59.4302 362.452 1288.14
-60.8873 363.768 1306.55
179.748 361.137 1269.73
-140.316 155.122 1351.47
288.698 126.971 1363.59
-221.615 -60.3795 1187.36
324.581 -220.499 1250.28
57.506 170.348 1289.29
-34.3517 -20.7722 1304.21
145.515 -22.7391 1276.69
-52.3179 -431.392 1364.32
135.158 -418.674 1269.75
-123.288 -829.996 1372.44
112.98 -789.169 1355.32
66.4855 576.366 1186.66
69.7788 364.849 1295.17
-47.0896 368.786 1322.09
186.647 360.911 1268.24
-140.384 154.381 1344.78
294.218 130.004 1370.98
-202.515 -93.2349 1183.96
329.155 -217.663 1256.65
62.7137 171.215 1292.82
-33.485 -19.4164 1311
144.782 -25.4221 1269.93
-51.0589 -429.053 1368.38
134.395 -421.388 1265.17
-128.632 -825.198 1376.74
