251.375 790.063 1441.06
254.713 536.363 1541.93
81.8128 549.191 1570.63
427.614 523.536 1513.23
-129.956 387.607 1609.84
643.158 344.646 1526.85
-354.387 208.659 1432.5
805.328 178.042 1439.6
237.58 328.353 1531.69
134.518 126.717 1535.7
306.376 113.967 1507.18
75.5027 -312.036 1533.45
278.067 -317.124 1491.53
72.0119 -718.758 1632.72
250.473 -722.569 1627.96
250.986 790.248 1441.58
254.787 535.514 1542.13
82.1118 548.506 1571.77
427.462 522.523 1512.48
-107.256 367.023 1598.49
623.277 336.245 1539.54
-326.55 164.781 1421.77
781.492 138.653 1435.43
237.359 328.43 1531.36
134.125 127.802 1535.33
305.736 114.891 1505.87
76.0007 -310.463 1533.02
278.03 -315.138 1490.36
74.0894 -714.565 1634.47
249.403 -721.804 1625.11
252.285 796.07 1443.7
254.018 537.505 1541.49
83.0531 550.268 1572.62
424.983 524.741 1510.35
-95.3689 357.798 1601.82
609.411 324.898 1542.18
-290.704 128.254 1426.82
746.513 87.47 1425.93
236.612 330.398 1530.81
133.455 129.694 1535.74
304.956 116.891 1504.51
75.8684 -310.208 1533.26
278.655 -314.846 1489.58
79.6719 -710.4 1640
248.643 -720.133 1622.02
252.222 796.73 1443.89
254.296 537.987 1541.53
83.2313 550.986 1572
425.361 524.988 1511.07
-81.4178 347.47 1608.63
590.46 314.934 1535.3
-242.309 83.5426 1425.79
705.966 43.1743 1421.4
236.62 331.212 1530.51
132.813 130.982 1534.82
305.077 117.892 1504.15
76.679 -309.624 1533.09
278.994 -313.885 1489.74
80.196 -710.712 1638.54
249.146 -720.788 1624.35
252.283 797.301 1444.42
252.969 537.118 1541.83
81.1459 549.488 1572.14
424.792 524.748 1511.52
-54.251 307.377 1598.88
562.558 284.702 1535.49
-178.743 41.3136 1433.22
666.528 -48.812 1386.01
236.13 330.749 1530.59
132.37 130.638 1534.69
306.21 118.123 1504.02
75.5055 -309.97 1534.04
279.112 -314.029 1491.09
67.6083 -692.913 1623.93
247.593 -723.284 1624.82
252.238 797.529 1444.86
250.115 534.982 1541.57
78.7012 545.772 1572.91
421.528 524.192 1510.24
-37.7402 291.715 1595.43
548.687 270.142 1537.06
-119.656 4.75292 1449.91
588.997 -88.2015 1409.5
235.082 329.22 1530.2
131.082 129.059 1535.08
309.017 117.858 1502.55
74.9435 -312.116 1535.99
280.744 -314.694 1491.53
74.9284 -699.02 1636.49
247.026 -722.741 1623.4
253.354 790.966 1448.83
257.644 490.842 1537.43
83.6523 510.231 1567.39
431.636 471.454 1507.47
-8.76947 252.16 1610.98
471.858 178.908 1537.53
-27.2222 -48.0302 1492.56
458.495 -116.065 1426.64
233.998 293.136 1528.05
120.855 105.403 1534.08
299.848 85.4569 1503.26
73.8337 -309.181 1533.33
278.693 -337.816 1492.11
63.3038 -714.764 1626.92
247.211 -730.862 1625.55
252.836 783.706 1452.05
256.221 483.736 1535.05
89.9285 501.437 1565.38
422.513 466.035 1504.73
11.0262 240.136 1609.11
471.357 184.231 1538.14
9.80167 -27.2615 1509.67
418.903 -46.3818 1476.81
233.961 288.635 1526.87
119.447 103.355 1535.52
303.956 83.7145 1501.87
74.4233 -301.84 1535.91
278.906 -354.556 1486.19
68.7217 -701.863 1633.05
246.508 -740.132 1623.17
253.135 781.331 1453.31
253.572 494.905 1535.76
87.125 510.627 1566.9
420.02 479.183 1504.61
37.7368 247.802 1605.26
465.799 202.192 1544.83
-8.27266 -40.5637 1507.61
427.995 -72.4167 1469.79
233.17 298.16 1526.04
121.006 110.081 1533.49
304.53 92.7465 1499.15
74.7732 -309.642 1538.11
278.774 -338.403 1486.02
70.1457 -708.591 1637.07
246.818 -734.703 1621.4
248.726 780.036 1450.08
257.156 501.717 1531.66
95.3016 519.321 1561.1
419.01 484.113 1502.22
47.1232 255.539 1605.84
460.343 210.59 1544
-28.3607 -49.5514 1501.64
445.036 -120.063 1440.06
233.268 297.724 1522.31
117.07 103.77 1529.76
301.69 83.6902 1496.17
72.9343 -318.431 1538.64
277.571 -340.799 1488.96
69.9012 -712.737 1637
247.899 -732.846 1622.42
248.323 777.907 1450.16
257.759 506.334 1528.7
96.0916 524.858 1556.25
419.427 487.81 1501.15
43.8619 254.31 1604.54
461.669 215.647 1542.49
-49.0121 -52.9304 1495.97
